date_key,full_date,year,month,year_month,events_on_date,weighted_events_on_date,bookings_made_on_date,checkins_on_date,checkouts_on_date,booking_value_proxy_for_checkins,package_checkins,avg_stay_nights_for_checkins,avg_lead_days_for_checkins
2013-01-28,2013-01-28,2013,1,2013-01,31901,56007,2813,1412,1016,1600,188,2.1848441926345608,6.986543909348442
2013-01-30,2013-01-30,2013,1,2013-01,31083,55044,2974,1340,1306,1485,145,1.8932835820895522,7.109118086696562
2013-01-31,2013-01-31,2013,1,2013-01,22673,39037,2844,1442,1488,1641,199,2.0714285714285716,8.050659264399723
2013-02-01,2013-02-01,2013,2,2013-02,18183,30373,2572,1719,1621,1930,211,2.138452588714369,8.883653286794647
2013-02-02,2013-02-02,2013,2,2013-02,18415,32061,2065,1381,1273,1509,128,1.947139753801593,8.296081277213352
2013-02-05,2013-02-05,2013,2,2013-02,22734,37880,3068,1433,1160,1586,153,2.055129099790649,9.006280530355896
2013-02-06,2013-02-06,2013,2,2013-02,22551,38048,3213,1550,1351,1757,207,2.054193548387097,9.026468689477081
2013-02-07,2013-02-07,2013,2,2013-02,24394,41935,2631,1709,1596,1944,235,2.090696313633704,10.059098888238736
2013-02-09,2013-02-09,2013,2,2013-02,27181,49621,2130,1865,1445,2083,218,2.055764075067024,11.193773483628556
2014-05-19,2014-05-19,2014,5,2014-05,71175,102010,5858,4350,4619,4951,601,2.4048275862068964,26.81044398435703
2014-05-20,2014-05-20,2014,5,2014-05,69722,101213,5697,4076,3745,4560,484,2.2769872423945046,27.79244357212954
2014-05-22,2014-05-22,2014,5,2014-05,64900,93487,5294,4930,4341,5655,725,2.381947261663286,33.12335159261514
2014-05-23,2014-05-23,2014,5,2014-05,58618,85009,4988,6889,4823,7903,1014,2.325156045870228,34.6708768873403
2014-05-25,2014-05-25,2014,5,2014-05,48281,69630,3509,4475,6269,5062,587,2.3499441340782123,30.61027932960894
2014-02-21,2014-02-21,2014,2,2014-02,35730,52212,3253,3451,3123,4113,662,2.2686177919443637,30.175891046073602
2014-02-22,2014-02-22,2014,2,2014-02,32104,47842,2514,2858,2800,3347,489,2.4611616515045487,32.526776338816944
2014-02-24,2014-02-24,2014,2,2014-02,45560,66446,4027,2492,2393,2978,486,2.613964686998395,23.670144462279293
2014-03-01,2014-03-01,2014,3,2014-03,34403,50637,2735,3235,2911,3864,629,2.522720247295209,32.43616692426584
2014-11-14,2014-11-14,2014,11,2014-11,78975,110944,6257,7671,6374,8617,946,2.1393560161647764,32.12935193636719
2014-11-16,2014-11-16,2014,11,2014-11,81342,115816,5432,5078,9078,5764,686,2.6725088617565973,27.873572272548248
2014-11-17,2014-11-17,2014,11,2014-11,97397,138442,7167,5505,5303,6238,733,2.4121707538601274,23.083590768671634
2013-12-08,2013-12-08,2013,12,2013-12,27267,39575,2319,2159,3610,2549,390,2.813802686428902,30.362667901806393
2013-12-10,2013-12-10,2013,12,2013-12,28310,40424,2733,2117,2002,2477,360,2.2971185640056686,25.86820973075106
2013-12-11,2013-12-11,2013,12,2013-12,28750,41593,2758,2233,2224,2636,403,2.334079713390058,28.12807881773399
2013-12-13,2013-12-13,2013,12,2013-12,23683,33979,2353,3058,2501,3649,591,2.258992805755396,35.35022890778286
2013-12-14,2013-12-14,2013,12,2013-12,21283,31081,1802,2604,2370,3045,441,2.3118279569892475,35.34959661928544
2013-12-15,2013-12-15,2013,12,2013-12,25247,36833,2235,2120,3512,2524,404,2.8900943396226415,35.3316037735849
2013-12-16,2013-12-16,2013,12,2013-12,28598,40840,2696,2215,2152,2625,410,2.5706546275395032,29.13905191873589
2013-12-19,2013-12-19,2013,12,2013-12,26137,37543,2534,2570,2231,3060,490,2.6151750972762646,40.2272373540856
2013-12-20,2013-12-20,2013,12,2013-12,24155,34965,2499,3412,2411,4002,590,2.6521101992966,43.41295427901524
2013-12-22,2013-12-22,2013,12,2013-12,22337,33031,1824,2964,3224,3562,598,3.1224696356275303,49.67431657104286
2013-12-23,2013-12-23,2013,12,2013-12,25055,36213,2379,2701,2844,3256,555,3.2832284339133655,47.504627915586816
2013-12-24,2013-12-24,2013,12,2013-12,18822,27460,1776,2737,2111,3257,520,3.1790281329923276,46.784356725146196
2013-12-25,2013-12-25,2013,12,2013-12,19223,27567,1538,2708,1989,3305,597,3.121122599704579,47.85967503692762
2014-09-23,2014-09-23,2014,9,2014-09,103732,147714,7473,5441,5217,6040,599,2.242602462782577,29.147031795625804
2014-09-25,2014-09-25,2014,9,2014-09,91436,129773,6741,6602,5718,7474,872,2.275219630415026,34.365
2014-09-26,2014-09-26,2014,9,2014-09,76729,109873,6158,8539,6657,9420,881,2.1235507670687435,34.358247422680414
2014-07-30,2014-07-30,2014,7,2014-07,115687,163665,7536,5674,5544,6217,543,2.325696157913289,31.506346967559942
2014-07-31,2014-07-31,2014,7,2014-07,94794,135301,6914,6517,6059,7242,725,2.357833358907473,33.747276354150685
2013-07-18,2013-07-18,2013,7,2013-07,35618,60709,3119,3091,2878,3571,480,2.4370753801358784,35.22969912649628
2013-07-21,2013-07-21,2013,7,2013-07,33092,57433,2596,2934,4293,3385,451,2.750852079072938,33.213701431492844
2013-07-23,2013-07-23,2013,7,2013-07,40117,68830,3551,2876,2654,3251,375,2.4401947148817804,31.279652173913043
2013-07-25,2013-07-25,2013,7,2013-07,35654,60710,3207,3177,2976,3614,437,2.429335851432169,33.76818897637795
2013-07-28,2013-07-28,2013,7,2013-07,36348,62767,2921,2948,4266,3337,389,2.6082089552238807,33.465558194774346
2013-07-29,2013-07-29,2013,7,2013-07,40772,69400,3376,3064,2973,3472,408,2.501958224543081,31.955599085863533
2013-10-01,2013-10-01,2013,10,2013-10,35896,51543,3550,2617,2270,2949,332,2.3630110813909058,29.02904088651127
2013-10-02,2013-10-02,2013,10,2013-10,34530,49101,3434,2681,2572,3073,392,2.299515106303618,33.438269302499066
2013-10-03,2013-10-03,2013,10,2013-10,32242,46405,3310,3080,2652,3626,546,2.4006493506493505,35.640584415584414
2013-10-06,2013-10-06,2013,10,2013-10,30782,44476,2508,2656,4542,3070,414,2.6769578313253013,33.217784476262246
2013-10-07,2013-10-07,2013,10,2013-10,36874,51968,3498,2745,2786,3146,401,2.4561020036429873,28.982513661202187
2013-10-08,2013-10-08,2013,10,2013-10,36134,51049,3427,2606,2353,2941,335,2.3223330775134308,27.75614439324117
2013-10-09,2013-10-09,2013,10,2013-10,35177,49827,3399,2730,2721,3110,380,2.326739926739927,30.744688644688644
2013-10-11,2013-10-11,2013,10,2013-10,28913,40528,2998,4568,3168,5281,713,2.363397548161121,35.33756567425569
2013-10-13,2013-10-13,2013,10,2013-10,27908,40075,2283,2882,4543,3318,436,2.5090215128383067,30.01839639014231
2014-10-21,2014-10-21,2014,10,2014-10,99118,137483,7303,5440,5029,6051,611,2.300183823529412,26.009375
2014-10-22,2014-10-22,2014,10,2014-10,100884,138908,7358,5880,5472,6637,757,2.2459183673469387,27.612519135907466
2014-10-24,2014-10-24,2014,10,2014-10,76641,106069,6119,8707,6655,9737,1030,2.184908694154129,32.98046875
2014-10-26,2014-10-26,2014,10,2014-10,81372,114459,5282,5424,10348,6129,705,2.590339233038348,30.231237322515213
2014-03-04,2014-03-04,2014,3,2014-03,45301,66621,4152,2423,2226,2806,383,2.4663640115559224,22.687577383408996
2014-03-05,2014-03-05,2014,3,2014-03,70617,102716,5509,2802,2472,3244,442,2.430406852248394,24.23598714744734
2014-03-07,2014-03-07,2014,3,2014-03,60643,87026,4934,3904,3141,4509,605,2.2717725409836067,26.15343237704918
2014-03-08,2014-03-08,2014,3,2014-03,48339,70715,3520,3726,3118,4334,608,2.4127750939345143,29.08937198067633
2014-03-09,2014-03-09,2014,3,2014-03,56059,81844,3909,3095,4626,3690,595,2.784814216478191,26.010665804783454
2014-07-01,2014-07-01,2014,7,2014-07,79541,117333,5649,4883,5026,5405,522,2.451566659840262,33.681548228548024
2014-07-03,2014-07-03,2014,7,2014-07,81216,117303,6181,7057,5212,7984,927,2.4341788295309623,35.37189848291507
2014-07-07,2014-07-07,2014,7,2014-07,102745,147150,7294,5425,5335,6074,649,2.4995391705069125,31.90853770975475
2014-04-25,2014-04-25,2014,4,2014-04,52310,75207,4566,5418,4486,6156,738,2.2294204503506827,31.783868586194167
2014-04-26,2014-04-26,2014,4,2014-04,46468,67115,3533,4421,4349,5014,593,2.2148835105179825,32.402670891806245
2014-04-27,2014-04-27,2014,4,2014-04,57029,82214,4203,3521,6285,4096,575,2.6938369781312126,31.3625
2014-04-28,2014-04-28,2014,4,2014-04,66755,94879,5605,4017,3565,4567,550,2.4381379138660693,26.14488424197162
2014-04-29,2014-04-29,2014,4,2014-04,67765,96532,5638,3555,3517,4056,501,2.259353023909986,26.350872256612266
2014-04-30,2014-04-30,2014,4,2014-04,61087,87296,5196,4073,3778,4648,575,2.446599558065308,30.8415622697126
2014-05-01,2014-05-01,2014,5,2014-05,59352,85974,5059,4821,3860,5709,888,2.5100601534951257,35.25103734439834
2013-10-15,2013-10-15,2013,10,2013-10,34322,48343,3288,2765,2589,3104,339,2.396383363471971,25.392043399638336
2013-10-16,2013-10-16,2013,10,2013-10,34568,48838,3353,2859,2685,3294,435,2.39734172787688,30.258481986708638
2013-10-17,2013-10-17,2013,10,2013-10,31857,45687,3172,3150,2857,3681,531,2.370793650793651,32.974920634920636
2013-10-18,2013-10-18,2013,10,2013-10,27029,38640,2903,3994,3217,4558,564,2.2819228843264896,34.442023541197095
2013-10-19,2013-10-19,2013,10,2013-10,24317,35351,1992,3107,2989,3523,416,2.1741229481815254,35.61602832314129
2013-10-20,2013-10-20,2013,10,2013-10,29642,43289,2404,2640,4626,3009,369,2.666287878787879,30.278514588859416
2013-10-24,2013-10-24,2013,10,2013-10,30868,44383,2935,2889,2727,3385,496,2.352717203184493,32.3303324099723
2013-10-26,2013-10-26,2013,10,2013-10,25032,36623,1962,3065,2708,3538,473,2.3481239804241434,36.02544861337684
2013-10-27,2013-10-27,2013,10,2013-10,28137,41093,2284,2417,4424,2855,438,2.681836988001655,30.18080264791063
2013-10-28,2013-10-28,2013,10,2013-10,35209,50748,3382,2472,2551,2884,412,2.436893203883495,27.0873786407767
2013-10-29,2013-10-29,2013,10,2013-10,34439,49627,3232,2220,2069,2535,315,2.277027027027027,25.81081081081081
2013-10-30,2013-10-30,2013,10,2013-10,30781,44322,3030,2253,2467,2601,348,2.440745672436751,30.066577896138483
2014-09-01,2014-09-01,2014,9,2014-09,87545,126723,5761,4757,10169,5374,617,2.6367458482236703,34.326530612244895
2014-09-02,2014-09-02,2014,9,2014-09,102664,147100,7416,5021,4919,5654,633,2.4684325831507667,29.53585657370518
2014-09-04,2014-09-04,2014,9,2014-09,93853,134999,7218,5576,4818,6338,762,2.3715925394548063,34.98834289813487
2014-10-29,2014-10-29,2014,10,2014-10,95733,133162,7297,5213,5169,5804,591,2.2756570113178594,27.374280230326296
2014-10-31,2014-10-31,2014,10,2014-10,74406,103894,6247,7496,5795,8365,869,2.1490128068303096,33.10780520346898
2013-07-30,2013-07-30,2013,7,2013-07,40238,67286,3634,2740,2644,3085,345,2.3766423357664235,31.390288426433006
2013-07-31,2013-07-31,2013,7,2013-07,40035,67630,3717,2998,2976,3462,464,2.489993328885924,33.76468624833111
2013-08-01,2013-08-01,2013,8,2013-08,36432,61352,3503,3429,2963,3963,534,2.5555555555555554,35.60665304931427
2013-08-02,2013-08-02,2013,8,2013-08,32930,55112,3219,3986,3247,4531,545,2.4224786753637733,35.80953575909661
2013-08-04,2013-08-04,2013,8,2013-08,33960,59149,2663,3214,4343,3714,500,2.6378344741754822,33.50700280112045
2013-08-05,2013-08-05,2013,8,2013-08,40054,67944,3524,3321,3463,3833,512,2.682324601023788,34.33935561577838
2013-08-06,2013-08-06,2013,8,2013-08,39609,67278,3572,3052,2893,3443,391,2.4544560943643514,32.414809960681524
2013-08-10,2013-08-10,2013,8,2013-08,26558,38168,2247,3715,3366,4194,479,2.4532974427994616,37.13674293405114
2014-07-11,2014-07-11,2014,7,2014-07,79860,115284,6125,6822,5746,7570,748,2.22339489885664,34.857059082246
2014-03-17,2014-03-17,2014,3,2014-03,64635,92753,5291,3497,3105,4086,589,2.580783528738919,21.941950243065484
2014-03-18,2014-03-18,2014,3,2014-03,64320,92807,4973,3147,2921,3594,447,2.317762948840165,21.49952335557674
2014-05-02,2014-05-02,2014,5,2014-05,55651,80863,4961,5508,4192,6310,802,2.267792302106028,34.35766158315178
2014-05-05,2014-05-05,2014,5,2014-05,66744,95529,5541,3926,4169,4460,534,2.5496688741721854,26.791900152827306
2014-05-06,2014-05-06,2014,5,2014-05,68307,97957,5822,3599,3567,4027,428,2.2670186162823005,26.013340744858255
2014-05-08,2014-05-08,2014,5,2014-05,63070,89819,5251,4295,3869,4948,653,2.3136204889406287,31.50616996507567
2014-12-28,2014-12-28,2014,12,2014-12,100729,139478,5610,9435,11637,10299,864,2.5320614732379436,43.756335489343655
2014-12-29,2014-12-29,2014,12,2014-12,121719,166937,7072,8910,9406,9863,953,2.4916947250280583,42.75336775931747
2013-11-01,2013-11-01,2013,11,2013-11,24109,34646,2519,3707,2470,4355,648,2.2934987860803884,35.8451578095495
2013-11-05,2013-11-05,2013,11,2013-11,31159,45411,3132,2330,2169,2667,337,2.4373390557939913,28.750643776824035
2013-11-06,2013-11-06,2013,11,2013-11,30530,44020,3065,2481,2204,2903,422,2.4058847239016528,29.278113663845225
2013-11-09,2013-11-09,2013,11,2013-11,22930,33691,1989,2955,2599,3418,463,2.283248730964467,32.939742721733246
2013-11-10,2013-11-10,2013,11,2013-11,26422,38450,2235,2342,3936,2736,394,2.730145175064048,28.5070482699701
2013-11-12,2013-11-12,2013,11,2013-11,31562,45547,3096,2309,2137,2623,314,2.262884365526202,22.967518406236465
2013-11-13,2013-11-13,2013,11,2013-11,31287,45459,3017,2477,2338,2880,403,2.2644327815906338,28.483037156704363
2013-11-15,2013-11-15,2013,11,2013-11,24918,35813,2607,3389,2755,3967,578,2.3301858955444086,34.7491145218418
2013-11-17,2013-11-17,2013,11,2013-11,27950,41241,2244,2328,3810,2758,430,2.7916666666666665,29.4106529209622
2013-03-13,2013-03-13,2013,3,2013-03,35050,61467,3270,2162,2129,2467,305,2.1456984273820536,15.617021276595745
2013-03-16,2013-03-16,2013,3,2013-03,27495,49379,2270,2500,2240,2854,354,2.2576,18.8304
2013-03-17,2013-03-17,2013,3,2013-03,33174,60173,2687,2211,3361,2574,363,2.6517412935323383,18.392582541836273
2013-03-18,2013-03-18,2013,3,2013-03,35703,62328,3203,2350,2027,2729,379,2.448936170212766,16.454468085106384
2013-03-21,2013-03-21,2013,3,2013-03,32519,56563,2793,2515,2383,2911,396,2.3276341948310137,19.26282306163022
2013-03-22,2013-03-22,2013,3,2013-03,28565,49280,2779,2989,2599,3446,457,2.275008364001338,20.765138842422214
2013-03-23,2013-03-23,2013,3,2013-03,27488,49107,2314,2639,2327,3016,377,2.376657824933687,21.62699014404852
2013-03-25,2013-03-25,2013,3,2013-03,34975,60848,2939,2579,2243,3053,474,2.533927879022877,19.98797983714618
2013-03-26,2013-03-26,2013,3,2013-03,33437,58072,3210,2205,1979,2528,323,2.327437641723356,18.312925170068027
2014-12-01,2014-12-01,2014,12,2014-12,123826,175644,9246,5486,5208,6151,665,2.5730951512942033,23.919598906107566
2014-12-03,2014-12-03,2014,12,2014-12,113529,156694,7793,5127,4769,5746,619,2.229568948702945,25.59898576165399
2014-11-02,2014-11-02,2014,11,2014-11,87002,121421,5684,4971,9258,5608,637,2.711728022530678,30.27680547173607
2014-11-05,2014-11-05,2014,11,2014-11,105028,144944,7397,5451,4952,6110,659,2.3217758209502843,26.77651376146789
2014-07-15,2014-07-15,2014,7,2014-07,104718,153441,7128,5116,4683,5666,550,2.325449569976544,29.863680813612362
2013-06-02,2013-06-02,2013,6,2013-06,32344,57977,2663,2344,3682,2702,358,2.739334470989761,28.315542271562766
2013-06-06,2013-06-06,2013,6,2013-06,33402,57250,3311,2823,2558,3341,518,2.365214311016649,29.96138859369465
2013-06-08,2013-06-08,2013,6,2013-06,27297,47810,2233,2838,2645,3232,394,2.2716701902748415,29.87491190979563
2013-06-09,2013-06-09,2013,6,2013-06,34171,61154,2711,2569,3787,2956,387,2.7325807707279095,29.55607476635514
2013-06-10,2013-06-10,2013,6,2013-06,38788,67427,3534,2830,2556,3258,428,2.473851590106007,25.6062212796041
2013-06-12,2013-06-12,2013,6,2013-06,36566,62777,3523,2750,2607,3149,399,2.3567272727272726,27.08472727272727
2013-06-14,2013-06-14,2013,6,2013-06,30107,50717,2982,3479,3046,3950,471,2.2354124748490944,32.14400689853406
2014-07-21,2014-07-21,2014,7,2014-07,108701,157564,7472,5840,5622,6559,719,2.507191780821918,32.15841753724953
2014-03-31,2014-03-31,2014,3,2014-03,62760,89104,5247,3323,3352,3831,508,2.5642491724345473,22.621426421907916
2014-04-01,2014-04-01,2014,4,2014-04,61927,88331,5333,3305,2778,3749,444,2.3909228441754915,22.89016641452345
2014-04-03,2014-04-03,2014,4,2014-04,60694,86636,5161,3731,3308,4348,617,2.3645135352452424,26.77024128686327
2014-04-04,2014-04-04,2014,4,2014-04,56058,80993,4825,4839,3906,5491,652,2.2572845629262246,27.496590204587726
2014-04-05,2014-04-05,2014,4,2014-04,46833,67912,3566,4140,3766,4695,555,2.2893719806763286,29.892995169082127
2014-04-06,2014-04-06,2014,4,2014-04,58106,83359,4241,3360,5638,3932,572,2.775,27.2375
2014-05-10,2014-05-10,2014,5,2014-05,45924,66675,3661,4409,4215,4917,508,2.1782717169426173,30.08936266727149
2014-12-04,2014-12-04,2014,12,2014-12,92875,127970,7021,5861,5081,6682,821,2.2583176932264117,30.095392491467578
2014-12-05,2014-12-05,2014,12,2014-12,86312,117326,6672,7562,5918,8573,1011,2.170854271356784,31.646296296296295
2014-12-07,2014-12-07,2014,12,2014-12,89547,122317,5920,4936,8668,5577,641,2.689222042139384,28.093617021276597
2014-12-09,2014-12-09,2014,12,2014-12,102466,139015,7460,5036,4626,5617,581,2.193208895949166,22.105043685464654
2014-10-09,2014-10-09,2014,10,2014-10,95838,133791,7235,6722,5891,7604,882,2.3873847069324605,33.702915798869384
2014-10-10,2014-10-10,2014,10,2014-10,83834,117193,6577,9607,6658,10689,1082,2.2316019569064225,34.68044134485271
2014-10-12,2014-10-12,2014,10,2014-10,75548,105836,5023,6086,10263,6785,699,2.479789681235623,30.98668857847165
2014-11-06,2014-11-06,2014,11,2014-11,91946,127429,6821,6250,5532,7123,873,2.33088,31.34704
2014-11-07,2014-11-07,2014,11,2014-11,81102,113233,6378,8327,6256,9402,1075,2.1768944397742285,31.448781073615947
2014-11-09,2014-11-09,2014,11,2014-11,82584,116774,5416,5537,9534,6205,668,2.580819938594907,27.734874480765757
2014-11-10,2014-11-10,2014,11,2014-11,97290,136060,7232,5604,5800,6283,679,2.475374732334047,25.28604568165596
2014-11-12,2014-11-12,2014,11,2014-11,97464,136428,7149,5394,5057,6025,631,2.2269187986651837,26.29236188357434
2014-06-17,2014-06-17,2014,6,2014-06,81632,119770,6026,4823,4172,5372,549,2.2842629069044165,30.013272501036916
2014-06-18,2014-06-18,2014,6,2014-06,86670,123513,6448,4971,4748,5524,553,2.332327499497083,32.47473323937991
2014-06-20,2014-06-20,2014,6,2014-06,68397,98300,5425,6559,5773,7265,706,2.171672511053514,35.04071984139088
2014-06-23,2014-06-23,2014,6,2014-06,85220,121930,6375,5408,4777,5999,591,2.4471153846153846,31.2021453671167
2014-07-24,2014-07-24,2014,7,2014-07,93006,132766,6477,5996,5622,6716,720,2.342394929953302,33.45663775850567
2014-07-26,2014-07-26,2014,7,2014-07,68111,97461,4462,6677,6027,7359,682,2.2387299685487494,35.68454164170162
2014-07-28,2014-07-28,2014,7,2014-07,101546,144558,7223,6114,5777,6828,714,2.4901864573110895,32.6291509896941
2014-07-29,2014-07-29,2014,7,2014-07,103826,148662,7128,5395,5293,5959,564,2.345690454124189,31.89414163885799
2014-08-20,2014-08-20,2014,8,2014-08,96542,139364,7232,6222,6150,6916,694,2.322886531661845,31.45377070268532
2014-08-21,2014-08-21,2014,8,2014-08,88208,127015,6534,6799,6420,7584,785,2.2893072510663335,32.890392820361924
2014-08-24,2014-08-24,2014,8,2014-08,77549,113220,5089,5719,9363,6373,654,2.562510928484001,32.770858842050025
2014-08-25,2014-08-25,2014,8,2014-08,98139,139324,7012,5859,5937,6603,744,2.533026113671275,31.3531922157733
2013-07-01,2013-07-01,2013,7,2013-07,38349,66920,3302,2967,3212,3413,446,2.6117290192113245,31.328951803168184
2013-07-02,2013-07-02,2013,7,2013-07,39202,66995,3574,2626,2658,2984,358,2.5,32.704268292682926
2013-07-03,2013-07-03,2013,7,2013-07,35790,60572,3299,3419,2773,3976,557,2.633811055864288,34.6111761263897
2013-07-04,2013-07-04,2013,7,2013-07,30935,52896,2673,3712,2588,4359,647,2.4603987068965516,34.82489224137931
2013-07-05,2013-07-05,2013,7,2013-07,29614,49928,2817,3742,3240,4184,442,2.274719401389631,32.975414216996256
2013-07-06,2013-07-06,2013,7,2013-07,26971,46256,2177,3174,3550,3517,343,2.2448015122873346,35.231253938248265
2013-07-07,2013-07-07,2013,7,2013-07,32151,55968,2609,2760,4912,3110,350,2.6967391304347825,32.78333333333333
2013-07-08,2013-07-08,2013,7,2013-07,39447,66409,3393,3009,2861,3461,452,2.6021934197407774,30.534729145895646
2013-07-09,2013-07-09,2013,7,2013-07,40538,69137,3437,2789,2553,3177,388,2.396916457511653,31.66260308354249
2013-07-10,2013-07-10,2013,7,2013-07,39340,66288,3547,2816,2705,3169,353,2.425071022727273,30.46768465909091
2013-07-11,2013-07-11,2013,7,2013-07,35633,59819,3148,3092,2800,3548,456,2.398124191461837,33.043998705920416
