year_month,is_package,lead_time_bucket,stay_length_bucket,party_segment,channel,is_mobile,users,events,weighted_events,bookings,weighted_bookings,booking_row_rate,booking_weighted_event_rate,booking_value_proxy_total
2014/09/01,"1",31_90,2_3,couple,"5","0","595","1508","2584","72","73",0.0477453580901857,0.028250773993808,"144"
2014/09/01,"1",31_90,4_7,couple,"0","1","720","2318","4138","32","32",0.0138050043140638,0.00773320444659256,"64"
2014/09/01,"1",8_30,2_3,couple,"2","0","1077","2561","4507","71","72",0.027723545490043,0.0159751497670291,"142"
2014/09/01,"1",91_plus,8_14,group,"5","0","77","181","316","5","5",0.0276243093922652,0.0158227848101266,"10"
2014/09/01,"0",91_plus,4_7,family_with_children,"2","0","683","2561","3487","77","80",0.0300663803201874,0.0229423573272154,"77"
2014/09/01,"0",2_7,2_3,family_with_children,"9","1","287","994","1419","61","62",0.0613682092555332,0.04369274136716,"61"
2014/09/01,"0",91_plus,4_7,group,"0","0","505","1764","2259","60","61",0.0340136054421769,0.0270030987162461,"60"
2014/09/01,"1",31_90,8_14,couple,"0","1","119","348","621","6","6",0.0172413793103448,0.00966183574879227,"12"
2014/09/01,"0",91_plus,2_3,family_with_children,"2","0","484","2187","2916","102","106",0.046639231824417,0.0363511659807956,"102"
2014/09/01,"0",31_90,4_7,family_with_children,"0","0","564","2407","3187","91","94",0.0378063980058164,0.029494822717289,"91"
2014/09/01,"0",2_7,2_3,family_with_children,"1","0","289","888","1259","65","66",0.0731981981981982,0.0524225575853852,"65"
2014/09/01,"0",91_plus,4_7,family_with_children,"3","0","753","3421","4791","84","88",0.0245542239111371,0.018367772907535,"84"
2014/09/01,"0",8_30,4_7,solo,"9","1","324","946","1185","56","56",0.0591966173361522,0.0472573839662447,"56"
2014/09/01,"1",31_90,4_7,couple,"2","1","941","2183","3405","19","19",0.0087036188731104,0.00558002936857562,"38"
2014/09/01,"0",same_next_day,4_7,couple,"0","0","171","465","653","51","51",0.109677419354839,0.0781010719754977,"51"
2014/09/01,"0",same_next_day,"1",couple,"0","1","933","2595","3594","312","316",0.120231213872832,0.0879243183082916,"312"
2014/09/01,"0",31_90,2_3,family_with_children,"1","0","597","2280","3096","120","123",0.0526315789473684,0.0397286821705426,"120"
2014/09/01,"1",8_30,4_7,group,"9","0","441","1683","3421","59","59",0.0350564468211527,0.0172464191756796,"118"
2014/09/01,"1",8_30,2_3,solo,"4","0","136","370","681","59","61",0.159459459459459,0.0895741556534508,"118"
2014/09/01,"0",8_30,"1",couple,"7","0","332","783","989","49","49",0.0625798212005109,0.0495449949443883,"49"
2014/09/01,"1",91_plus,"1",family_with_children,"5","0","48","73","105","0","0",0,0,"0"
2014/09/01,"0",8_30,8_14,family_with_children,"5","0","70","221","335","20","20",0.0904977375565611,0.0597014925373134,"20"
2014/09/01,"0",91_plus,"1",couple,"1","0","841","2901","3765","207","217",0.0713547052740434,0.0576361221779549,"207"
2014/09/01,"0",same_next_day,"1",family_with_children,"5","0","106","283","416","38","38",0.134275618374558,0.0913461538461538,"38"
2014/09/01,"1",8_30,2_3,couple,"5","1","32","82","150","5","5",0.0609756097560976,0.0333333333333333,"10"
2014/09/01,"1",8_30,4_7,group,"2","0","76","322","700","6","6",0.0186335403726708,0.00857142857142857,"12"
2014/09/01,"0",31_90,2_3,group,"2","0","601","2119","2760","102","105",0.048135913166588,0.0380434782608696,"102"
2014/09/01,"1",8_30,4_7,couple,"2","0","1263","3288","6014","75","75",0.0228102189781022,0.0124709012304623,"150"
2014/09/01,"1",8_30,"1",solo,"1","0","226","489","743","59","60",0.120654396728016,0.0807537012113055,"118"
2014/09/01,"0",91_plus,2_3,group,"9","1","266","856","1139","34","36",0.0397196261682243,0.0316066725197542,"34"
2014/09/01,"1",91_plus,4_7,family_with_children,"1","0","825","3383","6454","54","55",0.0159621637599764,0.00852184691664084,"108"
2014/09/01,"1",91_plus,2_3,couple,"9","1","810","2427","4276","36","37",0.0148331273176761,0.00865294667913938,"72"
2014/09/01,"0",8_30,8_14,couple,"0","0","253","664","849","20","20",0.0301204819277108,0.0235571260306243,"20"
2014/09/01,"0",91_plus,4_7,couple,"1","1","377","1158","1474","28","28",0.0241796200345423,0.0189959294436906,"28"
2014/09/01,"1",91_plus,2_3,couple,"2","0","675","1882","3462","29","29",0.0154091392136026,0.00837666088965916,"58"
2014/09/01,"1",91_plus,2_3,solo,"9","0","892","2391","4041","88","89",0.0368046842325387,0.0220242514229151,"176"
2014/09/01,"1",8_30,8_14,family_with_children,"9","0","132","454","833","8","8",0.0176211453744493,0.00960384153661465,"16"
2014/09/01,"1",same_next_day,2_3,couple,"9","0","423","906","1711","47","47",0.0518763796909492,0.0274693161893629,"94"
2014/09/01,"1",2_7,"1",couple,"1","0","116","163","244","10","10",0.0613496932515337,0.040983606557377,"20"
2014/09/01,"0",8_30,2_3,couple,"4","0","669","2591","3659","286","294",0.110382091856426,0.0803498223558349,"286"
2014/09/01,"0",31_90,"1",family_with_children,"0","0","526","1839","2453","153","154",0.0831973898858075,0.062780269058296,"153"
2014/09/01,"1",91_plus,8_14,couple,"0","1","225","858","1521","7","7",0.00815850815850816,0.00460223537146614,"14"
2014/09/01,"0",8_30,"1",couple,"4","0","681","2287","3130","358","365",0.156536947966769,0.116613418530351,"358"
2014/09/01,"0",8_30,2_3,group,"5","0","913","3458","4687","272","275",0.0786581839213418,0.0586729251120119,"272"
2014/09/01,"1",91_plus,15_plus,solo,"3","0","6","7","8","0","0",0,0,"0"
2014/09/01,"0",91_plus,2_3,couple,"2","1","543","1584","1959","43","43",0.0271464646464646,0.0219499744767739,"43"
2014/09/01,"1",31_90,4_7,couple,"6","0","90","239","642","13","14",0.0543933054393305,0.0218068535825545,"26"
2014/09/01,"0",8_30,4_7,solo,"3","0","308","900","1200","73","76",0.0811111111111111,0.0633333333333333,"73"
2014/09/01,"0",8_30,4_7,couple,"0","1","401","1283","1668","34","35",0.0265003897116134,0.0209832134292566,"34"
2014/09/01,"0",31_90,2_3,solo,"3","0","487","1494","1864","120","121",0.0803212851405622,0.0649141630901287,"120"
2014/09/01,"0",31_90,8_14,family_with_children,"1","0","72","280","394","11","11",0.0392857142857143,0.0279187817258883,"11"
2014/09/01,"1",91_plus,2_3,solo,"0","0","197","504","863","21","21",0.0416666666666667,0.0243337195828505,"42"
2014/09/01,"0",8_30,4_7,group,"0","0","239","782","1073","48","49",0.061381074168798,0.0456663560111836,"48"
2014/09/01,"0",31_90,2_3,family_with_children,"2","1","284","808","1069","28","29",0.0346534653465347,0.0271281571562208,"28"
2014/09/01,"1",2_7,4_7,group,"9","0","88","409","751","10","10",0.0244498777506112,0.0133155792276964,"20"
2014/09/01,"0",8_30,2_3,family_with_children,"1","0","621","2638","3646","123","125",0.0466262319939348,0.0342841470104224,"123"
2014/09/01,"1",91_plus,8_14,group,"9","0","352","1256","2323","17","17",0.0135350318471338,0.00731812311665949,"34"
2014/09/01,"0",8_30,2_3,family_with_children,"7","0","97","286","396","6","6",0.020979020979021,0.0151515151515152,"6"
2014/09/01,"1",8_30,"1",solo,"4","0","77","152","269","30","31",0.197368421052632,0.115241635687732,"60"
2014/09/01,"0",8_30,2_3,group,"1","1","80","314","436","12","13",0.0382165605095541,0.0298165137614679,"12"
2014/09/01,"0",91_plus,2_3,solo,"0","0","423","1443","1824","95","98",0.0658350658350658,0.0537280701754386,"95"
2014/09/01,"0",31_90,"1",group,"1","0","360","1253","1691","102","102",0.0814046288906624,0.0603193376700177,"102"
2014/09/01,"1",91_plus,4_7,solo,"1","0","369","1166","2220","30","30",0.0257289879931389,0.0135135135135135,"60"
2014/09/01,"0",same_next_day,2_3,solo,"9","1","493","1476","2125","236","236",0.159891598915989,0.111058823529412,"236"
2014/09/01,"0",31_90,4_7,solo,"7","0","78","273","345","12","12",0.043956043956044,0.0347826086956522,"12"
2014/09/01,"1",91_plus,8_14,family_with_children,"1","0","247","860","1533","9","9",0.0104651162790698,0.00587084148727984,"18"
2014/09/01,"0",31_90,"1",group,"9","1","228","685","946","36","37",0.0525547445255474,0.0391120507399577,"36"
2014/09/01,"0",2_7,8_14,family_with_children,"9","0","68","262","328","13","13",0.049618320610687,0.0396341463414634,"13"
2014/09/01,"1",31_90,2_3,group,"1","0","275","1006","1925","34","34",0.0337972166998012,0.0176623376623377,"68"
2014/09/01,"1",2_7,2_3,family_with_children,"9","0","179","513","948","29","30",0.0565302144249513,0.0316455696202532,"58"
2014/09/01,"1",31_90,4_7,family_with_children,"4","0","78","243","521","23","23",0.0946502057613169,0.0441458733205374,"46"
2014/09/01,"0",91_plus,4_7,couple,"2","1","664","1742","2198","20","20",0.0114810562571757,0.00909918107370337,"20"
2014/09/01,"0",same_next_day,2_3,group,"9","1","124","396","567","50","50",0.126262626262626,0.0881834215167548,"50"
2014/09/01,"0",91_plus,2_3,group,"0","0","454","1970","2472","102","102",0.0517766497461929,0.0412621359223301,"102"
2014/09/01,"0",same_next_day,2_3,couple,"0","0","905","2373","3285","273","277",0.115044247787611,0.0843226788432268,"273"
2014/09/01,"0",91_plus,4_7,family_with_children,"0","1","260","971","1261","15","15",0.0154479917610711,0.0118953211736717,"15"
2014/09/01,"0",same_next_day,2_3,group,"2","0","47","124","155","17","17",0.137096774193548,0.109677419354839,"17"
2014/09/01,"1",31_90,4_7,family_with_children,"5","0","239","735","1205","31","32",0.0421768707482993,0.0265560165975104,"62"
2014/09/01,"1",31_90,2_3,family_with_children,"1","0","255","800","1475","31","31",0.03875,0.0210169491525424,"62"
2014/09/01,"0",91_plus,2_3,family_with_children,"0","1","163","590","753","22","22",0.0372881355932203,0.0292164674634794,"22"
2014/09/01,"0",91_plus,4_7,solo,"9","1","193","596","753","21","21",0.0352348993288591,0.0278884462151394,"21"
2014/09/01,"0",91_plus,4_7,group,"2","1","104","294","360","6","6",0.0204081632653061,0.0166666666666667,"6"
2014/09/01,"0",91_plus,"1",solo,"0","0","303","998","1279","92","93",0.0921843687374749,0.0727130570758405,"92"
2014/09/01,"0",2_7,2_3,solo,"0","1","129","332","405","42","42",0.126506024096386,0.103703703703704,"42"
2014/09/01,"1",31_90,8_14,couple,"5","0","174","462","808","23","23",0.0497835497835498,0.0284653465346535,"46"
2014/09/01,"0",31_90,2_3,family_with_children,"9","1","654","2630","3579","94","96",0.0357414448669202,0.0268231349538977,"94"
2014/09/01,"0",31_90,8_14,family_with_children,"5","0","160","514","658","17","18",0.0330739299610895,0.027355623100304,"17"
2014/09/01,"0",31_90,"1",group,"0","0","499","1629","2183","165","166",0.101289134438306,0.076042143838754,"165"
2014/09/01,"0",same_next_day,15_plus,couple,"9","0","43","106","133","4","4",0.0377358490566038,0.0300751879699248,"4"
2014/09/01,"0",91_plus,"1",family_with_children,"0","0","440","1750","2391","156","163",0.0891428571428571,0.068172312839816,"156"
2014/09/01,"0",8_30,4_7,family_with_children,"0","0","321","1238","1685","56","56",0.0452342487883683,0.0332344213649852,"56"
2014/09/01,"1",91_plus,15_plus,couple,"2","0","69","201","362","2","2",0.00995024875621891,0.00552486187845304,"4"
2014/09/01,"0",91_plus,"1",couple,"2","1","281","669","856","30","31",0.0448430493273543,0.036214953271028,"30"
2014/09/01,"1",8_30,4_7,family_with_children,"0","0","218","836","1617","28","28",0.0334928229665072,0.0173160173160173,"56"
2014/09/01,"0",91_plus,8_14,family_with_children,"2","1","76","221","288","3","3",0.0135746606334842,0.0104166666666667,"3"
2014/09/01,"1",31_90,2_3,group,"9","0","1118","3898","7955","170","172",0.0436121087737301,0.0216216216216216,"340"
2014/09/01,"0",91_plus,2_3,couple,"1","1","304","1079","1392","48","51",0.0444856348470806,0.0366379310344828,"48"
2014/09/01,"0",8_30,"1",solo,"4","0","458","1598","2097","339","345",0.212140175219024,0.164520743919886,"339"
2014/09/01,"0",2_7,"1",solo,"3","0","327","773","1031","116","117",0.15006468305304,0.113482056256062,"116"
2014/09/01,"1",91_plus,4_7,couple,"4","0","325","1008","2076","79","79",0.0783730158730159,0.0380539499036609,"158"
2014/09/01,"0",2_7,"1",family_with_children,"9","1","455","1399","1881","133","133",0.0950679056468906,0.0707070707070707,"133"
2014/09/01,"0",31_90,15_plus,solo,"9","0","194","575","678","21","22",0.0365217391304348,0.0324483775811209,"21"
2014/09/01,"0",91_plus,8_14,couple,"2","1","175","532","644","3","3",0.0056390977443609,0.0046583850931677,"3"
2014/09/01,"0",8_30,2_3,solo,"4","0","417","1497","1999","241","247",0.160988643954576,0.123561780890445,"241"
2014/09/01,"0",91_plus,2_3,solo,"6","0","5","37","38","1","1",0.027027027027027,0.0263157894736842,"1"
2014/09/01,"0",91_plus,2_3,group,"6","0","14","53","64","1","1",0.0188679245283019,0.015625,"1"
2014/09/01,"1",8_30,2_3,couple,"3","0","336","978","1911","23","23",0.0235173824130879,0.0120355834641549,"46"
2014/09/01,"0",31_90,8_14,couple,"1","0","258","898","1188","16","16",0.0178173719376392,0.0134680134680135,"16"
2014/09/01,"0",31_90,8_14,couple,"5","0","447","1347","1830","56","59",0.0415738678544915,0.0322404371584699,"56"
2014/09/01,"0",8_30,"1",couple,"6","0","58","138","183","8","8",0.0579710144927536,0.0437158469945355,"8"
2014/09/01,"0",91_plus,4_7,solo,"0","0","431","1550","1941","83","83",0.0535483870967742,0.0427614631633179,"83"
2014/09/01,"0",91_plus,4_7,solo,"2","0","292","868","1053","34","35",0.0391705069124424,0.0332383665716999,"34"
2014/09/01,"0",31_90,2_3,family_with_children,"0","1","262","967","1269","53","54",0.0548086866597725,0.0425531914893617,"53"
2014/09/01,"0",8_30,8_14,couple,"2","0","239","629","793","19","20",0.0302066772655008,0.0252206809583859,"19"
2014/09/01,"0",91_plus,"1",family_with_children,"1","0","289","1128","1536","87","88",0.0771276595744681,0.0572916666666667,"87"
2014/09/01,"1",2_7,"1",couple,"9","0","534","825","1232","77","78",0.0933333333333333,0.0633116883116883,"154"
2014/09/01,"0",same_next_day,"1",couple,"4","0","272","779","1142","165","169",0.21181001283697,0.147985989492119,"165"
2014/09/01,"0",2_7,2_3,couple,"9","1","1615","5307","6981","377","381",0.0710382513661202,0.0545767082079931,"377"
2014/09/01,"1",91_plus,8_14,solo,"3","0","44","122","261","2","2",0.0163934426229508,0.00766283524904215,"4"
2014/09/01,"0",2_7,2_3,solo,"1","1","120","379","502","34","34",0.0897097625329815,0.0677290836653386,"34"
2014/09/01,"0",91_plus,4_7,family_with_children,"9","1","686","2807","3721","74","75",0.0263626647666548,0.0201558720773985,"74"
2014/09/01,"0",91_plus,15_plus,solo,"7","0","2","5","5","0","0",0,0,"0"
2014/09/01,"0",8_30,2_3,family_with_children,"4","0","104","393","586","38","39",0.0966921119592875,0.0665529010238908,"38"
2014/09/01,"0",91_plus,4_7,couple,"6","0","51","181","216","2","2",0.0110497237569061,0.00925925925925926,"2"
2014/09/01,"1",31_90,"1",solo,"0","0","149","300","436","19","19",0.0633333333333333,0.0435779816513761,"38"
2014/09/01,"0",2_7,15_plus,solo,"0","0","26","74","90","3","3",0.0405405405405405,0.0333333333333333,"3"
2014/09/01,"0",same_next_day,2_3,family_with_children,"0","0","147","393","556","28","30",0.0712468193384224,0.0539568345323741,"28"
2014/09/01,"1",2_7,4_7,couple,"0","0","321","1180","2283","51","51",0.0432203389830508,0.0223390275952694,"102"
2014/09/01,"0",31_90,8_14,couple,"3","0","400","1043","1369","21","21",0.0201342281879195,0.0153396639883126,"21"
2014/09/01,"0",2_7,"1",family_with_children,"4","0","75","216","331","42","42",0.194444444444444,0.126888217522659,"42"
2014/09/01,"0",same_next_day,"1",group,"0","0","207","564","760","87","88",0.154255319148936,0.115789473684211,"87"
2014/09/01,"0",31_90,4_7,group,"0","0","420","1512","2011","77","79",0.0509259259259259,0.0392839383391348,"77"
2014/09/01,"0",8_30,"1",solo,"7","0","130","344","427","32","32",0.0930232558139535,0.0749414519906323,"32"
2014/09/01,"0",91_plus,8_14,family_with_children,"5","0","416","1317","1750","39","40",0.0296127562642369,0.0228571428571429,"39"
2014/09/01,"0",8_30,"1",family_with_children,"4","1","17","55","87","7","7",0.127272727272727,0.0804597701149425,"7"
2014/09/01,"0",91_plus,2_3,group,"2","1","82","272","383","8","8",0.0294117647058824,0.02088772845953,"8"
2014/09/01,"1",2_7,"1",group,"0","0","26","45","74","1","1",0.0222222222222222,0.0135135135135135,"2"
2014/09/01,"0",31_90,4_7,couple,"5","1","47","141","219","10","10",0.0709219858156028,0.045662100456621,"10"
2014/09/01,"0",same_next_day,2_3,solo,"0","0","561","1491","1983","289","290",0.19382964453387,0.146243066061523,"289"
2014/09/01,"1",91_plus,8_14,solo,"9","0","561","2011","3843","27","27",0.0134261561412233,0.00702576112412178,"54"
2014/09/01,"1",2_7,"1",couple,"0","0","176","260","394","18","19",0.0692307692307692,0.0482233502538071,"36"
2014/09/01,"1",8_30,4_7,couple,"4","0","215","750","1452","67","67",0.0893333333333333,0.0461432506887052,"134"
2014/09/01,"0",2_7,8_14,group,"5","0","24","49","58","2","2",0.0408163265306122,0.0344827586206897,"2"
2014/09/01,"0",8_30,2_3,family_with_children,"8","0","28","87","114","4","5",0.0459770114942529,0.043859649122807,"4"
2014/09/01,"1",91_plus,"1",family_with_children,"0","0","60","134","262","1","1",0.00746268656716418,0.00381679389312977,"2"
2014/09/01,"0",91_plus,"1",group,"5","0","337","1033","1460","86","87",0.0832526621490804,0.0595890410958904,"86"
2014/09/01,"1",91_plus,4_7,solo,"2","0","325","829","1421","30","30",0.0361881785283474,0.0211118930330753,"60"
2014/09/01,"0",same_next_day,"1",family_with_children,"2","0","128","412","618","53","53",0.128640776699029,0.0857605177993527,"53"
2014/09/01,"1",91_plus,2_3,family_with_children,"1","0","194","504","906","13","13",0.0257936507936508,0.0143487858719647,"26"
2014/09/01,"0",31_90,15_plus,couple,"0","0","45","134","188","4","4",0.0298507462686567,0.0212765957446809,"4"
2014/09/01,"1",same_next_day,2_3,couple,"5","0","38","104","207","6","6",0.0576923076923077,0.0289855072463768,"12"
2014/09/01,"0",91_plus,4_7,group,"9","1","269","954","1239","30","30",0.0314465408805031,0.0242130750605327,"30"
2014/09/01,"1",91_plus,2_3,group,"9","1","188","563","1014","9","10",0.0159857904085258,0.00986193293885602,"18"
2014/09/01,"0",2_7,4_7,group,"1","0","54","170","240","12","12",0.0705882352941176,0.05,"12"
2014/09/01,"0",91_plus,15_plus,couple,"0","0","91","261","325","3","3",0.0114942528735632,0.00923076923076923,"3"
2014/09/01,"0",31_90,8_14,couple,"2","0","390","1161","1464","20","20",0.0172265288544358,0.0136612021857923,"20"
2014/09/01,"0",91_plus,8_14,family_with_children,"0","0","274","945","1261","17","18",0.017989417989418,0.014274385408406,"17"
